articulo,parrafo,titulo,texto,categoría,medio,fecha,autor,sección
34,5,El libro de las mujeres anónimas,"Así, empezó a investigar y nació Érase una mujer. De su trazo salieron matrioskas, esas muñecas rusas que tienen una dentro de otra, mujeres de todos los colores, con velos turcos, con coronas indígenas, con el pelo cano.",Postdigital,El Tiempo,8/17/2015,Catalina Oquendo,Debes Leer
34,6,El libro de las mujeres anónimas,"Una tras otra, las matrioskas comenzaron a narrar las historias de grandes mujeres del mundo en distintas épocas y lugares: las de las Madres de la Plaza de Mayo, las de las masái que valientemente se han opuesto a la ablación, las de las abuelas maya.",Postdigital,El Tiempo,8/17/2015,Catalina Oquendo,Debes Leer
34,7,El libro de las mujeres anónimas,"""Acá es muy fuerte la cultura Disney y yo quería contarle a mi hija un relato diferente sobre la historia de la mujer. Que ella tuviera referencias de mujeres llenas de coraje, de valentía, que supiera el conocimiento del universo que tienen las mujeres”, dice Carvajal, cofundador de la editorial digital LuaBooks, especializada en literatura infantil y juvenil, que comenzó a publicar en papel.",Postdigital,El Tiempo,8/17/2015,Catalina Oquendo,Debes Leer
34,8,El libro de las mujeres anónimas,"Pero esas mujeres tenían que tener palabra y, para eso, –dice Carvajal– se necesitaba la voz de una mujer. Entonces todo continuó con una: Vera Carvajal, su hermana y escritora.",Postdigital,El Tiempo,8/17/2015,Catalina Oquendo,Debes Leer
34,9,El libro de las mujeres anónimas,"Ella –cuenta Lizardo– se enfrentó a las imágenes y les pidió que le hablaran, que le contaran su historia. Tras un año de investigación, salieron veintidós relatos que comenzaban siempre así: “Érase una mujer que era dueña de las llaves de su universo”, “una mujer que tomó el lugar de su padre para ir a la guerra”, “una mujer que liberó pájaros encerrados en jaulas de oro”. Muchas mujeres, todas valientes a su manera.",Postdigital,El Tiempo,8/17/2015,Catalina Oquendo,Debes Leer
34,10,El libro de las mujeres anónimas,"“El libro nació de la necesidad de contar la mujer desde otra memoria mucho más profunda y poder entregar a las niñas otras formas de valorarse y de ser mujeres. Fue buscar los hilos de la esencia del universo de lo femenino”, dice la escritora caleña, que creó este libro mientras vivía en Lima “frente a atardeceres vainilla, el mar Pacífico y la nostalgia de la lluvia”.",Postdigital,El Tiempo,8/17/2015,Catalina Oquendo,Debes Leer
34,11,El libro de las mujeres anónimas,"Para ella fue la posibilidad de dar voz a mujeres que generalmente no aparecen destacadas en los libros. “La idea de los bocetos hechos por mi hermano planteaba que las mujeres somos matrioskas y que unas nos conteníamos a las otras, desde la actualidad hasta la madre tierra. Por eso el libro es un viaje circular”, agrega Vera, a quien le gusta verse más como aprendiz de escritora.",Postdigital,El Tiempo,8/17/2015,Catalina Oquendo,Debes Leer
34,12,El libro de las mujeres anónimas,La del corazón de paloma,Postdigital,El Tiempo,8/17/2015,Catalina Oquendo,Debes Leer
34,13,El libro de las mujeres anónimas,"No se trata, sin embargo, de un libro feminista, ni de biografías de mujeres. De hecho, está planeado para niños y adolescentes, pero ha causado impacto entre adultos. “Siempre las historias han sido contadas desde la óptica masculina y dominante, y esas mujeres anónimas han quedado sin una voz concreta que las cuente”, dice la autora.",Postdigital,El Tiempo,8/17/2015,Catalina Oquendo,Debes Leer
34,14,El libro de las mujeres anónimas,"Todas son creaciones de ficción pero inspiradas en situaciones reales e históricas. Una de ellas, la de una mujer de sonrisa luminosa, con la que comienza el libro, es una exaltación al poder subversivo de la risa. Narra la historia de un reino donde les prohíben reírse a las mujeres, pero está basado en un hecho real ocurrido en Turquía en el 2011.",Postdigital,El Tiempo,8/17/2015,Catalina Oquendo,Debes Leer
34,15,El libro de las mujeres anónimas,"El libro está estructurado como una línea de tiempo que nos lleva desde esa historia, pasa por el momento en que las obreras de las fábricas textiles de Nueva York exigieron “pan y rosas”; va hasta los pueblos originarios de América del Norte, donde las mujeres comenzaron a parir como estrategia para evitar ser exterminadas; nos presenta la historia de las mujeres vikingas o las brujas que fueron perseguidas durante la Inquisición hasta llegar a Lucy, la australopiteca, y terminar en la gran mujer, la Madre Tierra.",Postdigital,El Tiempo,8/17/2015,Catalina Oquendo,Debes Leer
34,16,El libro de las mujeres anónimas,"Así que puede leerse desde la última historia a la primera y viceversa, desde el origen a la actualidad o al revés.",Postdigital,El Tiempo,8/17/2015,Catalina Oquendo,Debes Leer
34,17,El libro de las mujeres anónimas,"Florence Thomas, quien hizo el prólogo, asegura que este debería convertirse en un libro escolar para bachillerato. “(…) un libro que nos muestra que hay miles de maneras de escribir una historia de las mujeres del mundo, una historia que nos recuerda su fantástica soberanía –destinadas tradicionalmente a la soledad de la reproducción materna– cuando se atreven a enfrentar un mundo hostil y nunca pensado para ellas (...)”.",Postdigital,El Tiempo,8/17/2015,Catalina Oquendo,Debes Leer
34,18,El libro de las mujeres anónimas,Por supuesto hay una sobre las mujeres colombianas: “Érase una mujer que tenía un corazón de paloma”.,Postdigital,El Tiempo,8/17/2015,Catalina Oquendo,Debes Leer
34,19,El libro de las mujeres anónimas,"“Es un homenaje a la mujer colombiana, que tiene un corazón tan inmenso que le permite amar y honrar a los muertos que no ha conocido”, explica Vera Carvajal.",Postdigital,El Tiempo,8/17/2015,Catalina Oquendo,Debes Leer
34,20,El libro de las mujeres anónimas,"Pero el libro no habla solo de luchas políticas de las mujeres, sino que aborda cómo estas han defendido su cuerpo, su relación con la belleza, o la palabra, para lo cual se habla de Sherezade, y aun de la picardía y malicia de las mujeres para conseguir lo que quieren, como en la historia de mujeres griegas que se vistieron de hombres y suplantaron a sus esposos para hacerse escuchar.",Postdigital,El Tiempo,8/17/2015,Catalina Oquendo,Debes Leer
34,21,El libro de las mujeres anónimas,"“Buscamos no repetirnos porque creemos que nuestras niñas merecen otras historias diferentes a algo más que las princesas Disney, que son un modelo tan infeliz del ser femenino”, dice.",Postdigital,El Tiempo,8/17/2015,Catalina Oquendo,Debes Leer
34,22,El libro de las mujeres anónimas,Un libro por completar,Postdigital,El Tiempo,8/17/2015,Catalina Oquendo,Debes Leer
34,23,El libro de las mujeres anónimas,"Había más historias, pero tenían que poner un límite: el libro en papel es finito. Entonces decidieron convertirlo en un libro incompleto e interactivo y, por eso, al final de las 22 historias, les piden a sus lectores que continúen escribiéndolo.",Postdigital,El Tiempo,8/17/2015,Catalina Oquendo,Debes Leer
34,24,El libro de las mujeres anónimas,"En no más de dos páginas, los lectores pueden narrar una historia sobre una mujer importante; dibujar a la protagonista de la historia con un molde que aparece en las últimas páginas y enviarlo a la web de la editorial donde será publicado.",Postdigital,El Tiempo,8/17/2015,Catalina Oquendo,Debes Leer
34,25,El libro de las mujeres anónimas,"“Pueden contarnos la historia de una mujer: su abuela, que decidió no casarse o que fue sindicalista, o la mujer que se rebeló por cualquier cosa. Lo que queremos es que este sea un relato vivo”, advierte Lizardo Carvajal.",Postdigital,El Tiempo,8/17/2015,Catalina Oquendo,Debes Leer
34,26,El libro de las mujeres anónimas,La forma de distribución del libro también es una declaración de principios de la editorial: solo se consigue a través de su plataforma digital y no está en librerías. Ya agotaron la segunda edición.,Postdigital,El Tiempo,8/17/2015,Catalina Oquendo,Debes Leer
34,27,El libro de las mujeres anónimas,"“Las librerías generalmente se toman el 50 por ciento del precio de venta de un libro y eso deja a los ilustradores, a las editoriales independientes o a los autores con un margen muy pequeño. Por eso nosotros lo vendemos directamente y ese 50 por ciento lo repartimos entre los autores del libro”, dice Carvajal, para quien el libro puede ser para niñas como Lua, que ven la vida más allá de las princesas, pero también para niños y hombres que “deberían conocer mejor la historia de la mujer”.",Postdigital,El Tiempo,8/17/2015,Catalina Oquendo,Debes Leer
34,28,El libro de las mujeres anónimas,Una editorial particular,Postdigital,El Tiempo,8/17/2015,Catalina Oquendo,Debes Leer
34,29,El libro de las mujeres anónimas,"LuaBooks fue fundada por Lizardo Carvajal y Juan Saab, en Toronto (Canadá), en el 2012, y de ella también hace parte el músico Diego Palacios. Se trata de una editorial que ha hecho el camino al revés: comenzó solo en formatos digitales y ahora está migrando al papel, y funciona bajo el concepto de “hacer literatura de respeto por la infancia”. Han publicado libros como ‘El pájaro de los mil cantos’, que tiene una versión en papel y una aplicación móvil llamada BirdTron que, con un sistema de realidad aumentada, permite escuchar los sonidos de los pájaros del libro. O ‘El Vendedor de Sandías’ y ‘Malaika la princesa’. Este último tiene una versión en cortometraje que fue premiado en el Festival de Cine Latinoamericano de Toronto y se hizo para explicarles a los niños sobre la muerte.",Postdigital,El Tiempo,8/17/2015,Catalina Oquendo,Debes Leer
34,30,El libro de las mujeres anónimas,"“Nosotros creemos que la tecnología debe ir en función de alimentar lo esencial, que es la lectura y no al revés. Tampoco creemos en la guerra entre lo digital y el papel, pensamos que las dos plataformas pueden vivir y que el libro digital es un hermoso complemento del papel, que permite ciertas posibilidades como el audio”, dice Carvajal.",Postdigital,El Tiempo,8/17/2015,Catalina Oquendo,Debes Leer
35,1,Bibliotecas: a un clic de distancia,"Dice un viejo refrán: “Si la montaña no viene a Mahoma, Mahoma va a la montaña”. Eso es, precisamente, lo que ha querido hacer la Red Capital de Bibliotecas Públicas (BibloRed), con su estrategia de recursos digitales, que ha fortalecido en los últimos años para que ahora los lectores queden a tan solo un clic de distancia de estos templos de sabiduría.",Bibliotecas,El Tiempo,6/29/2015,Carlos Restrepo,Cultura y entretenimiento
35,2,Bibliotecas: a un clic de distancia,"Se trata de cerca de 10 millones de recursos digitales gratuitos, reunidos en alrededor de 22 colecciones, que buscan complacer a las múltiples audiencias que consultan estos recintos, explica Clarisa Ruiz, secretaria de Cultura de la capital.",Bibliotecas,El Tiempo,6/29/2015,Carlos Restrepo,Cultura y entretenimiento
35,3,Bibliotecas: a un clic de distancia,"“Hoy en día sabemos que el mundo está ya en un dispositivo, y eso está influyendo también en la transformación del libro y de las bibliotecas, para llegar con fuerza a la cultura del siglo XXI –dice–. Con esto logramos que la biblioteca llegue a tu casa”.",Bibliotecas,El Tiempo,6/29/2015,Carlos Restrepo,Cultura y entretenimiento
35,4,Bibliotecas: a un clic de distancia,"Ruiz anota que este plan digital es un complemento del refuerzo de contenidos de las 19 bibliotecas físicas, que buscan, de todas maneras, continuar siendo “un lugar de reunión para compartir conocimientos” de los 4,8 millones de personas que las visitan, en promedio, en un año.",Bibliotecas,El Tiempo,6/29/2015,Carlos Restrepo,Cultura y entretenimiento
35,5,Bibliotecas: a un clic de distancia,"“Además, con esto buscamos cerrar la denominada brecha digital, lo que hacemos a través de la alfabetización digital a gente de la tercera edad y a los ciudadanos, con las tabletas y lectores electrónicos”, explica la funcionaria.",Bibliotecas,El Tiempo,6/29/2015,Carlos Restrepo,Cultura y entretenimiento
35,6,Bibliotecas: a un clic de distancia,"De este modo, además de una gran base de datos de libros electrónicos, los recursos digitales de BibloRed pasan por los niños, cursos de idiomas, música, prensa del mundo y otros recursos que explicamos a continuación.",Bibliotecas,El Tiempo,6/29/2015,Carlos Restrepo,Cultura y entretenimiento
35,7,Bibliotecas: a un clic de distancia,Más diversión para los niños,Bibliotecas,El Tiempo,6/29/2015,Carlos Restrepo,Cultura y entretenimiento
35,8,Bibliotecas: a un clic de distancia,"Dos de los programas más interesantes para los niños son ‘Pipo’ y el de inglés ‘In2era’, que consta de cuentos en inglés para niños y niñas, así como de obras didácticas que los acercan a las ciencias y las matemáticas. En la colección musical Naxos se pueden encontrar obras clásicas, especialmente para niños, así como las del denominado efecto Mozart. “Son muchos ‘juguetes’, en su lenguaje, que incluyen herramientas, aplicaciones que los niños pueden utilizar con sus padres o solos”, destaca la Secretaria de Cultura.",Bibliotecas,El Tiempo,6/29/2015,Carlos Restrepo,Cultura y entretenimiento
35,9,Bibliotecas: a un clic de distancia,"Arte, cómics y la prensa del mundo",Bibliotecas,El Tiempo,6/29/2015,Carlos Restrepo,Cultura y entretenimiento
35,10,Bibliotecas: a un clic de distancia,"“Estos programas ofrecen un rato de diversión maravilloso, podemos ir a pasar una tarde deliciosa después de trotar, llegar a la Virgilio Barco, por ejemplo, y sentarnos a leer la prensa del mundo en el Press Reader o desde la casa”, explica Ruiz. Además del Press Reader, con los periódicos y revistas del mundo, los usuarios virtuales también encuentran el ‘Museo virtual de la pintura universal’, una gigantesca pinacoteca que, además de incluir las obras de arte de los artistas más famosos, trae videos explicativos. Otro de los nuevos programas es Underground and Independent Comics, que está teniendo una gran acogida entre las audiencias de los libros gráficos.",Bibliotecas,El Tiempo,6/29/2015,Carlos Restrepo,Cultura y entretenimiento
35,11,Bibliotecas: a un clic de distancia,Música y películas en ‘streaming’,Bibliotecas,El Tiempo,6/29/2015,Carlos Restrepo,Cultura y entretenimiento
35,12,Bibliotecas: a un clic de distancia,"Para los melómanos y estudiantes de música, BibloRed adquirió dos importantes librerías musicales de la famosa colección Naxos: la de música en ‘streaming’ y la de partituras. “Una te permite oír música, pero además puedes crear tus propios listados con las obras preferidas”, explica Clarisa Ruiz. Las colecciones incluyen ‘jazz’ y ‘blues’, así como folclor mundial. La de partituras ofrece obras para piano, flauta y trompeta, entre otros, que se pueden ver en línea o descargar. También incluye más de 700 películas clásicas.",Bibliotecas,El Tiempo,6/29/2015,Carlos Restrepo,Cultura y entretenimiento
35,13,Bibliotecas: a un clic de distancia,Idiomas para todos los gustos,Bibliotecas,El Tiempo,6/29/2015,Carlos Restrepo,Cultura y entretenimiento
35,14,Bibliotecas: a un clic de distancia,"Inglés, español, francés, alemán, italiano, ruso, mandarín, japonés y hasta coreano se puede aprender con el programa Languages. “Estamos en un momento en que todos tenemos que ser bilingües con el inglés, pero además probablemente trilingües con el mandarín”, comenta Ruiz, y agrega que los promotores de las bibliotecas están también dispuestos a ayudar a los visitantes a aprender a manejar este recurso.",Bibliotecas,El Tiempo,6/29/2015,Carlos Restrepo,Cultura y entretenimiento
35,15,Bibliotecas: a un clic de distancia,"Además de libros, cursos de oficios",Bibliotecas,El Tiempo,6/29/2015,Carlos Restrepo,Cultura y entretenimiento
35,16,Bibliotecas: a un clic de distancia,"“El Virtual Pro es una especie de escuela de oficios que nos enseña a trabajar nuestras huertas, la manera como podemos mejorar el conocimiento de los productos cárnicos, el pan y demás oficios del hogar”, comenta Ruiz. Se trata de una gran base de datos multidisciplinaria que tiene libros, artículos, tesis de grado que cubren temas académicos. A esta recurso se une ‘Digitalia’, que son tres colecciones de ‘e-books’ en literatura y ciencia ficción, biografías y en educación, que les permiten a los visitantes consultarlas en línea.",Bibliotecas,El Tiempo,6/29/2015,Carlos Restrepo,Cultura y entretenimiento
36,1,Conozca las dos nuevas 'bibliotecas' digitales colombianas,MinTIC y la Biblioteca Nacional presentaron dos catálogos de libros con acceso gratuito a títulos nacionales hechos para las pantallas.,Bibliotecas,El Tiempo,5/17/2016,María Eugenia Lombardo,Cultura y entretenimiento
36,2,Conozca las dos nuevas 'bibliotecas' digitales colombianas,"Tanto el Ministerio de Tecnologías de la Información y las Comunicaciones (MinTIC), como el de Cultura y la Biblioteca Nacional de Colombia quieren aprovechar las ventajas del mundo digital para ampliar la audiencia lectora en el país por medio de varios formatos: el PDF y el EPUB, que simulan la lectura de una página de papel, y otros como las aplicaciones móviles que se descargan en tiendas virtuales.",Bibliotecas,El Tiempo,5/17/2016,María Eugenia Lombardo,Cultura y entretenimiento
36,3,Conozca las dos nuevas 'bibliotecas' digitales colombianas,"Por ello, estas entidades presentaron sus novedades para el mundo digital: la Biblioteca Básica de Cultura Colombiana (BBCC) y el Catálogo de e-Books.",Bibliotecas,El Tiempo,5/17/2016,María Eugenia Lombardo,Cultura y entretenimiento
36,4,Conozca las dos nuevas 'bibliotecas' digitales colombianas,"“Los libros tradicionales son elementos que nunca perderán vigencia, son ‘atemporales’ ”, dice Juanita Rodríguez, gerente de Contenidos Digitales del MinTIC. Aun así, eso no significa que las experiencias de lectura no necesiten nuevas plataformas. Por esto, Rodríguez asegura que “el e-Book (libro electrónico) es una herramienta que permite llevar el proceso de lectura a otro nivel”. No en vano, las bibliotecas que ocupan estanterías gigantes caben en la maleta, con una tableta o un celular.",Bibliotecas,El Tiempo,5/17/2016,María Eugenia Lombardo,Cultura y entretenimiento
36,5,Conozca las dos nuevas 'bibliotecas' digitales colombianas,"La BBCC, que fue lanzada por la Biblioteca Nacional durante la reciente Feria Internacional del Libro de Bogotá, reúne 25 textos colombianos desde el siglo XVI hasta el XX, como ‘Elegías de varones ilustres’, de Juan de Castellanos; ‘El carnero’, de Juan Rodríguez Freyle; los ‘Relatos’, de Tomás Carrasquilla (cuentos clásicos como ‘Simón el mago’ y ‘En la diestra de Dios Padre’), y ‘La Vorágine’, de José Eustasio Rivera.",Bibliotecas,El Tiempo,5/17/2016,María Eugenia Lombardo,Cultura y entretenimiento
36,6,Conozca las dos nuevas 'bibliotecas' digitales colombianas,"Son textos considerados fundacionales, parte oficial de la historia colombiana. Javier Beltrán, coordinador del proyecto, explica que lo que buscan mostrar son “‘los textos gatillo’ de la cultura colombiana: los que dispararon una idea en una época en concreto”. De esta forma, la BBCC incluye libros de los siglos XIX y XX y seguirá buscando incluir temáticas variadas en sus próximos títulos.",Bibliotecas,El Tiempo,5/17/2016,María Eugenia Lombardo,Cultura y entretenimiento
36,7,Conozca las dos nuevas 'bibliotecas' digitales colombianas,"Por ejemplo, el próximo lanzamiento de la BBCC tendría 40 libros más, incluyendo ‘Sin remedio’, la famosa novela de Antonio Caballero que se sitúa en Bogotá en el siglo XX.",Bibliotecas,El Tiempo,5/17/2016,María Eugenia Lombardo,Cultura y entretenimiento
36,8,Conozca las dos nuevas 'bibliotecas' digitales colombianas,"Una ventaja de la BBCC es que los usuarios deben crear un perfil para comentar los textos, como en una red social en la que pueden conectarse todos los lectores. “Precisamente, la idea de la apropiación (de los textos), de enriquecerlos y crear una comunidad de lectores es como un juego (que los atrae)”, comentó Consuelo Gaitán, directora de la Biblioteca Nacional.",Bibliotecas,El Tiempo,5/17/2016,María Eugenia Lombardo,Cultura y entretenimiento
36,9,Conozca las dos nuevas 'bibliotecas' digitales colombianas,"A su vez, el catálogo del MinTIC es otra invitación a la interacción del lector con lo que está leyendo. Fue desarrollado gracias a la convocatoria pública ‘Crea Digital’, que se desarrolla desde el 2012, y financió 17 libros electrónicos caracterizados por ser libros multimedia: historias adaptadas exclusivamente a formatos digitales, que experimentan con la animación y los sonidos. De ellos, nueve ya son parte de los títulos disponibles en plataformas iOS (Apple) y Android.",Bibliotecas,El Tiempo,5/17/2016,María Eugenia Lombardo,Cultura y entretenimiento
36,10,Conozca las dos nuevas 'bibliotecas' digitales colombianas,"Títulos como 'El pájaro de los mil cantos' (de LuaBooks) son ‘transmediales’: se pueden leer digitalmente, pero se complementan con un libro impreso que se puede comprar en www.luabooks.com. Y otros títulos, como 'Asquerosamente rico', tienen también su programa en televisión.",Bibliotecas,El Tiempo,5/17/2016,María Eugenia Lombardo,Cultura y entretenimiento
36,11,Conozca las dos nuevas 'bibliotecas' digitales colombianas,"Son libros enfocados principalmente en un público infantil y juvenil, por lo que sus contenidos tienen la intención de educar y de entretener.",Bibliotecas,El Tiempo,5/17/2016,María Eugenia Lombardo,Cultura y entretenimiento
36,12,Conozca las dos nuevas 'bibliotecas' digitales colombianas,"A este catálogo se puede ingresar en la dirección web http://micrositios.mintic.gov.co/ebooks. La Biblioteca Básica de Cultura Colombiana está disponible para descargar en su sitio web, http://www.bibliotecanacional.gov.co/bbcc",Bibliotecas,El Tiempo,5/17/2016,María Eugenia Lombardo,Cultura y entretenimiento
37,1,Cuatro días para hablar del libro digital,"Desde este martes, y hasta el próximo viernes, se realizará la III Semana del Libro y la Lectura en Digital, en la Biblioteca Nacional de Colombia, con la presencia de destacados invitados internacionales.",Evento,El Tiempo,11/9/2015,NA,Cultura y entretenimiento
37,2,Cuatro días para hablar del libro digital,"Este encuentro busca abrir un espacio de reflexión sobre el acceso a la información y el uso de tecnologías. “En esta ocasión, queremos conocer las experiencias de las diferentes regiones del país desde las bibliotecas de la Red Nacional de Bibliotecas Públicas en sus acercamientos a la apropiación de tecnologías y cómo esto aporta a la construcción de ciudadanía, la construcción de memoria y la producción de contenidos locales”, comenta Consuelo Gaitán, directora de la Biblioteca Nacional.",Evento,El Tiempo,11/10/2015,NA,Cultura y entretenimiento
37,3,Cuatro días para hablar del libro digital,"¿Cómo están transformando las redes sociales la producción y circulación de contenidos? ¿Qué es ser un ciudadano digital? ¿Quiénes somos, cómo actuamos y cómo nos configuramos como sujetos en un ecosistema hiperconectado?",Evento,El Tiempo,11/11/2015,NA,Cultura y entretenimiento
37,4,Cuatro días para hablar del libro digital,"Estos son algunos de los interrogantes que se abordarán en la programación, que incluye conferencias, foros y talleres prácticos.",Evento,El Tiempo,11/12/2015,NA,Cultura y entretenimiento
37,5,Cuatro días para hablar del libro digital,"Así mismo, se realizará el debate ‘Retos y oportunidades para el fomento de la lectura en digital’, que busca aclarar el panorama sobre las mediciones de los índices de lectura que tradicionalmente se han venido tomando como punto de partida del libro de papel.",Evento,El Tiempo,11/13/2015,NA,Cultura y entretenimiento
37,6,Cuatro días para hablar del libro digital,"“En el entorno digital empiezan a aparecer nuevos formatos y formas de relacionarse con los textos. El debate nos permitirá analizar el papel que juega la lectura en plataformas digitales en estas mediciones y qué retos se nos plantean al momento de medir el comportamiento lector en digital”, anota Gaitán.",Evento,El Tiempo,11/14/2015,NA,Cultura y entretenimiento
37,7,Cuatro días para hablar del libro digital,"Entre los invitados se encuentran el diseñador y desarrollador web Nate Hill, hoy director del Consejo Metropolitano de Bibliotecas de Nueva York; la investigadora de la Universidad de Valencia Gemma Lluch, experta en análisis de promoción de lectura en plataformas digitales, y el consultor español Manuel Gil, quien durante 20 años fue editor de Siruela y uno de los gestores de Odilo.",Evento,El Tiempo,11/15/2015,NA,Cultura y entretenimiento
37,8,Cuatro días para hablar del libro digital,"“Vivimos en un momento histórico único donde lo digital estructurará nuestras formas de leer y escribir, y queremos conocer experiencias para tener herramientas de juicio que nos permitan avanzar en terrenos digitales, garantizando una perspectiva de ciudadanía que no podemos perder de vista, por más aparatos y dispositivos que tengamos”, concluye Gaitán.",Evento,El Tiempo,11/16/2015,NA,Cultura y entretenimiento
38,1,Bibliotecas Digitales,Un obstáculo que frena la masificación de la oferta es el de los cobros que hacen las editoriales.,Bibliotecas,El Tiempo,3/14/2016,Guillermo Santos Calderón,Opinión
38,2,Bibliotecas Digitales,"En Manizales, una de las ciudades más avanzadas en tecnología, existe un interesante proyecto de la caja de compensación Confa que se llama Biblioteca Digital, de la que cualquier persona que se conecte a internet y abra en ella una cuenta puede bajar un libro para su lectura. Por ahora, solo ofrece textos escolares, que son principalmente del interés de los estudiantes, pero tiene en sus planes ampliar esta oferta para que el portafolio de libros sea de interés de una vasta población.",Bibliotecas,El Tiempo,3/14/2016,Guillermo Santos Calderón,Opinión
38,3,Bibliotecas Digitales,"Existe un obstáculo que ha frenado la masificación de la oferta y es el de los cobros que hacen las editoriales por las descargas de los libros. Se compra un número de descargas y cada vez que se baja uno se descuenta y al llegar a cero se hace necesaria otra recompra. Esto es diferente a la compra de un libro digital en Amazon o en la tienda de Apple, por el que se paga un valor fijo y queda de propiedad del comprador. En Amazon se venden libros que hasta se pueden prestar por un mes, al cabo del cual la persona a la que se le prestó ya no lo puede leer. En el caso de Biblioteca Digital, los libros se pueden descargar y se cuenta con un plazo para leerlo de máximo 15 días. Pasado este tiempo, el libro se borra del equipo, sea un PC, portátil, tableta o celular.",Bibliotecas,El Tiempo,3/14/2016,Guillermo Santos Calderón,Opinión
38,4,Bibliotecas Digitales,"El concepto de tener bibliotecas digitales que ofrecen libros a todo el mundo es uno muy bueno y va de la mano con la conectividad que se está ofreciendo en casi todos los municipios del país. Ya no toca construir un edificio físico y llenarlo de libros de papel, sino que basta con crear una biblioteca digital como la de Confa y a la que se puede acceder desde cualquier parte del país por internet. Esto tiene una ventaja sobre los libros de papel, tal y como lo dijo Nicolás Negroponte, un visionario del laboratorio de medios de MIT, que los de papel de una biblioteca se acaban mientras que los digitales no. Bueno, esto será verdad una vez se resuelva el tema del cobro por parte de las editoriales, las que tienen que sacudirse o les va a pasar lo mismo que a las tiendas de CD de música, que desaparecieron por no ver el futuro.",Bibliotecas,El Tiempo,3/14/2016,Guillermo Santos Calderón,Opinión
39,1,De las redes sociales al libro de papel,"Si usted es un joven lector, que se enmarca dentro de los llamados ‘millenials’ o quizás pertenece a una generación cercana a estos, es posible que le suene familiar el nombre de Susana y Elvira. Pero si usted se siente un poco desubicado al oír hablar de este par de mujeres, no es raro que se trate de otro de los síntomas de estar volviéndose viejo.",Postdigital,El Tiempo,6/9/2016,Carlos Restrepo,Libros
39,2,De las redes sociales al libro de papel,"Susana y Elvira es un claro ejemplo de cómo el contenido dialoga hoy con las personas a través de diferentes formatos. Ya no están únicamente los canales tradicionales, como la prensa, la radio, la televisión y el libro impreso. Con la llegada a la vida cotidiana de la gente de YouTube, Facebook y Twitter, entre otros, el contenido se adecúa con rapidez a nuevos escenarios.",Postdigital,El Tiempo,6/9/2016,Carlos Restrepo,Libros
39,3,De las redes sociales al libro de papel,"Uno de los casos que permite ilustrar este fenómeno, es el de Susana y Elvira, que fue tema de análisis de la industria editorial durante sus sesiones de jornadas profesionales en la pasada Feria Internacional del Libro de Bogotá. Allí, el mundo de la publicación impresa analizó la manera de capitalizar la experiencia de las redes sociales a la hora de crear contenidos para los formatos impresos.",Postdigital,El Tiempo,6/9/2016,Carlos Restrepo,Libros
39,4,De las redes sociales al libro de papel,"Detrás del fenómeno de Susana y Elvira están dos mujeres bogotanas que no responden a esos nombres: la periodista María Fernanda Moreno y la literata Marcela Peláez. Y su idea comenzó como un proyecto divertido que se les ocurrió, luego de sus trabajos, para abordar temas femeninos.",Postdigital,El Tiempo,6/9/2016,Carlos Restrepo,Libros
39,5,De las redes sociales al libro de papel,"Hoy, son la cabeza de una agencia de contenidos desde la cual administran y crean el material para Facebook –con más de 51.000 seguidores– para sus más de 43 mil suscriptores en YouTube, 56 mil seguidores en Twitter y los centenares de visitantes de su blog. A esto, se unen los libros Consejos viscerales para casos reales (e-book), Lo entendimos todo mal y Con fecha de vencimiento, recién publicado.",Postdigital,El Tiempo,6/9/2016,Carlos Restrepo,Libros
39,6,De las redes sociales al libro de papel,"Para el peruano Sergio Vilela, director de e-books para América Latina de Planeta, estas creadoras encontraron la veta de hablar de los temas que les preocupan a las mujeres hoy. Y no propiamente a aquellas que leen revistas del corazón, sino a las jóvenes ejecutivas del mundo contemporáneo.",Postdigital,El Tiempo,6/9/2016,Carlos Restrepo,Libros
39,7,De las redes sociales al libro de papel,"“Ese fue parte del éxito y es lo que vimos que como contenido no existía en papel. Sin embargo, todos los formatos en los que ellas trabajaban eran de corta duración. Entonces, el libro fue un ejercicio en el que había que poner mucho contenido con más extensión. En ese sentido, el libro aquí funciona como un punto de llegada”, agrega Vilela.",Postdigital,El Tiempo,6/9/2016,Carlos Restrepo,Libros
39,8,De las redes sociales al libro de papel,"“Nosotras somos de una generación en la que el libro es el punto máximo –comenta Moreno–. Y cuando Marcela y yo nos preguntábamos para dónde iba todo esto, sabíamos que queríamos publicar un libro en algún momento. Por eso cuando nos llamó la editorial fue una alegría muy grande”.",Postdigital,El Tiempo,6/9/2016,Carlos Restrepo,Libros
39,9,De las redes sociales al libro de papel,‘El contenido es el rey’,Postdigital,El Tiempo,6/9/2016,Carlos Restrepo,Libros
39,10,De las redes sociales al libro de papel,"Susana y Elvira saltó a la fama desde un blog en el que se presentaba como “dos mujeres que, como todas, han tenido experiencias bellas y amargas. En todo. Resiliencia, miedo y un poquito de claridad son tres cosas que hoy saben que pueden ir juntas cuando de enfrentar la vida a los 30 se trata”.",Postdigital,El Tiempo,6/9/2016,Carlos Restrepo,Libros
